ID_book,first author,title,genre,city,publisher,year,cover type,price,discount
791,Murielle,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis,Science Fiction,Oslo,"Dickinson, Lind and Bruen",1941,Kindle,433.99,32.38
792,Celine,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,History,Oslo,Purdy Group,1946,Paperback,401.24,57.75
793,Uta,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,Biography,São Martinho de Árvore,"Dickinson, Lind and Bruen",1937,Leatherbound,474.87,71.87
794,Kareem,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,Biography,Lanas,Thiel-Mills,1922,Kindle,490.65,72.29
795,Christiane,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non,Biography,Cahuanuyo,Price-Harris,1929,Paperback,462.81,75.35
796,Uta,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,Fantasy,Troparëvo,"Dickinson, Lind and Bruen",1915,Hardcover,509.66,29.1
797,Noni,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare,Drama,Kanginan,"Dickinson, Lind and Bruen",1998,Hardcover,342.66,74.35
798,Lesley,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,Fantasy,São Martinho de Árvore,Schaefer Group,2017,Paperback,291.69,34.26
799,Cristionna,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel,Science Fiction,Flores da Cunha,"Rutherford, Predovic and Osinski",2004,Hardcover,94.05,46.49
800,Lesley,quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus,Science Fiction,Kulonkali,Carroll Inc,1907,Leatherbound,819.55,54.73
801,Worthington,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,Biography,Kanginan,Purdy Group,1945,Kindle,250.8,69.9
802,Uta,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,Fantasy,Vestmannaeyjar,Schaefer Group,2022,Hardcover,995.75,70.09
803,Alameda,cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque,Fantasy,Troparëvo,Thiel-Mills,2000,Leatherbound,436.29,9.55
804,Jefferey,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas,Biography,Varginha,"Rutherford, Predovic and Osinski",2004,Paperback,166.08,47.18
805,Emanuele,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,Mystery,Vestmannaeyjar,Carroll Inc,1944,Audio,687.5,9.73
806,Lesley,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,Fantasy,Tongbang,"Bernier, Dooley and Considine",1959,Paperback,46.87,9.87
807,Shayna,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam,Drama,Vestmannaeyjar,Price-Harris,1928,Kindle,488.1,8.16
808,Port,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,Drama,Vestmannaeyjar,Thiel-Mills,1903,Leatherbound,189.67,17.33
809,Brittany,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus,Fantasy,Tongbang,Price-Harris,2016,Paperback,270.88,45.78
810,Lebbie,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue,Fantasy,Savanna-la-Mar,"Bernier, Dooley and Considine",1905,Paperback,877.3,36.09
811,Hasty,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam,Biography,Kuafeu,"Rutherford, Predovic and Osinski",1977,Kindle,428.36,5.85
812,Leoine,vitae nisl aenean lectus pellentesque eget nunc donec quis orci,History,Flores da Cunha,Thiel-Mills,2009,Kindle,224.5,10.58
813,Sim,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a,Drama,Fortios,Thiel-Mills,2014,Audio,716.6,86.54
814,Uta,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,Fantasy,Kuafeu,Price-Harris,2009,Paperback,748.64,85.33
815,Emanuele,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet,Mystery,Flores da Cunha,Carroll Inc,1987,Hardcover,800.86,31.33
816,Brenn,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,History,Varginha,Schaefer Group,1956,Paperback,886.45,34.21
817,Brenn,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at,Science Fiction,Cahuanuyo,"Dickinson, Lind and Bruen",2014,Audio,955.91,96.28
818,Cicily,nulla suscipit ligula in lacus curabitur at ipsum ac tellus,Mystery,Cahuanuyo,Schaefer Group,1942,Kindle,545.68,89.34
819,Jefferey,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui,Fantasy,Vestmannaeyjar,"Dickinson, Lind and Bruen",2003,Kindle,66.35,24.96
820,Cloris,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,Fantasy,Troparëvo,"Dickinson, Lind and Bruen",1973,Paperback,863.37,94.04
821,Alameda,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,Biography,Cahuanuyo,"Bernier, Dooley and Considine",2021,Paperback,788.76,69.12
822,Winny,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,Science Fiction,Lanas,Thiel-Mills,1966,Paperback,365.2,95.72
823,Celine,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie,Romance,Flores da Cunha,Purdy Group,1908,Paperback,626.29,87.66
824,Adolph,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus,Drama,Flores da Cunha,Thiel-Mills,1971,Kindle,545.35,91.31
825,Janean,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit,Science Fiction,Troparëvo,Thiel-Mills,1976,Paperback,81.21,12.84
826,Shayna,duis at velit eu est congue elementum in hac habitasse platea,History,Urpay,Purdy Group,1980,Paperback,509.8,65.69
827,Emanuel,tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,History,Kyzylzhar,"Dickinson, Lind and Bruen",1943,Leatherbound,948.25,68.94
828,Brigg,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis,Fantasy,Fortios,Price-Harris,1993,Kindle,951.67,42.99
829,Lisbeth,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam,Fantasy,Troparëvo,Purdy Group,1973,Leatherbound,218.85,85.83
830,Sim,lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus,Science Fiction,Fortios,Thiel-Mills,1958,Kindle,145.07,52.86
831,Hasty,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,Science Fiction,Oslo,Price-Harris,1923,Kindle,380.93,69.32
832,Lisbeth,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,Mystery,Savanna-la-Mar,"Dickinson, Lind and Bruen",1988,Hardcover,431.61,7.49
833,Tabitha,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede,Biography,Kuafeu,Thiel-Mills,1941,Hardcover,876.61,94.93
834,Lisbeth,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque,Biography,Al Jahrā’,Schaefer Group,1978,Paperback,858.68,29.58
835,Vivie,lectus in est risus auctor sed tristique in tempus sit amet,Drama,Al Jahrā’,Carroll Inc,1917,Paperback,330.91,32.38
836,Vivie,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque,Comedy,Fortios,"Bernier, Dooley and Considine",1974,Paperback,352.06,96.89
837,Kearney,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices,Fantasy,Urpay,"Dickinson, Lind and Bruen",1933,Kindle,468.46,85.57
838,Gillian,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,Fantasy,Lingcheng,Price-Harris,1931,Hardcover,70.53,25.49
839,Kalie,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit,Drama,Savanna-la-Mar,Purdy Group,1920,Kindle,210.92,14.85
840,Toinette,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede,Science Fiction,Kanginan,Purdy Group,1957,Leatherbound,383.52,19.5
841,Toinette,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,Comedy,Varginha,"Dickinson, Lind and Bruen",2017,Audio,203.86,37.1
842,Cicily,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat,Comedy,Kyzylzhar,Carroll Inc,1973,Audio,489.78,45.55
843,Kareem,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac,History,Kyzylzhar,Thiel-Mills,1940,Paperback,687.69,99.01
844,Adolph,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,Fantasy,Oslo,Purdy Group,1985,Audio,832.59,89.8
845,Celine,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat,Fantasy,Cahuanuyo,Price-Harris,1964,Paperback,9.85,62.89
846,Lisbeth,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat,Mystery,Al Jahrā’,Purdy Group,1916,Leatherbound,13.82,18.88
847,Osmund,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit,History,Kulonkali,Carroll Inc,2002,Paperback,688.02,35.17
848,Gillian,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin,Mystery,Kyzylzhar,Carroll Inc,1918,Leatherbound,540.38,25.0
849,Dannie,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,Science Fiction,Koson,"Rutherford, Predovic and Osinski",1989,Paperback,636.6,97.48
850,Heloise,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,Drama,Kanginan,"Bernier, Dooley and Considine",1910,Audio,781.71,29.62
851,Noni,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet,Biography,Kuafeu,Carroll Inc,1963,Hardcover,114.97,78.63
852,Vivie,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,Drama,Kanginan,"Dickinson, Lind and Bruen",1903,Audio,697.6,57.53
853,Gorden,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa,Fantasy,Bouabout,"Bernier, Dooley and Considine",1967,Kindle,736.68,37.07
854,Brenn,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus,Romance,Flores da Cunha,Purdy Group,1978,Kindle,989.59,82.8
855,Blakelee,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin,Drama,São Martinho de Árvore,Carroll Inc,1936,Kindle,721.84,35.11
856,Kalie,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat,History,Varginha,Carroll Inc,1910,Leatherbound,800.28,3.5
857,Alameda,morbi ut odio cras mi pede malesuada in imperdiet et,Fantasy,Kuafeu,Schaefer Group,2014,Paperback,381.55,13.23
858,Uta,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,Science Fiction,Tongbang,Schaefer Group,2006,Leatherbound,377.7,23.75
859,Lesley,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,History,Lanas,Purdy Group,1945,Paperback,172.29,83.55
860,Dannie,dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula,Fantasy,Oslo,Price-Harris,1979,Kindle,673.45,10.17
861,Lisbeth,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,Science Fiction,Troparëvo,"Rutherford, Predovic and Osinski",1945,Kindle,338.16,45.86
862,Hasty,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc,History,Oslo,Schaefer Group,1925,Audio,926.81,50.41
863,Celine,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,Science Fiction,São Martinho de Árvore,Thiel-Mills,1965,Paperback,516.02,43.6
864,Uta,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,Science Fiction,Troparëvo,"Rutherford, Predovic and Osinski",1994,Audio,410.05,1.06
865,Lebbie,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat,Fantasy,Oslo,Carroll Inc,1952,Hardcover,472.8,76.07
866,Worthington,diam in magna bibendum imperdiet nullam orci pede venenatis non,Comedy,Savanna-la-Mar,"Dickinson, Lind and Bruen",1987,Audio,555.67,41.06
867,Marielle,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede,Biography,Flores da Cunha,Schaefer Group,2017,Paperback,588.85,77.62
868,Dannie,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,Science Fiction,Cahuanuyo,"Rutherford, Predovic and Osinski",1950,Audio,849.57,45.98
869,Port,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,Science Fiction,Troparëvo,Carroll Inc,1929,Audio,608.9,44.26
870,Emanuel,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl,Drama,Oslo,Price-Harris,2000,Leatherbound,189.16,67.17
871,Lebbie,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit,Fantasy,Bouabout,Thiel-Mills,1999,Hardcover,883.06,36.25
872,Winny,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna,Biography,Troparëvo,"Bernier, Dooley and Considine",1994,Audio,745.73,91.91
873,Kareem,congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla,Biography,Fortios,"Bernier, Dooley and Considine",1960,Audio,721.48,41.5
874,Sim,consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim,Science Fiction,Koson,Schaefer Group,2017,Paperback,479.33,93.26
875,Toinette,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras,History,Varginha,"Rutherford, Predovic and Osinski",1950,Hardcover,220.07,98.78
876,Gillian,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,Fantasy,Bouabout,"Rutherford, Predovic and Osinski",1916,Leatherbound,291.5,11.83
877,Uta,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat,Fantasy,Lingcheng,Price-Harris,1947,Audio,420.19,55.2
878,Adolph,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,History,Vestmannaeyjar,"Rutherford, Predovic and Osinski",2000,Leatherbound,251.88,93.39
879,Blakelee,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,Comedy,Lanas,Purdy Group,1947,Hardcover,646.55,17.82
880,Sherwin,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,Science Fiction,Urpay,"Rutherford, Predovic and Osinski",1964,Kindle,584.96,47.93
881,Lebbie,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis,Fantasy,Varginha,"Bernier, Dooley and Considine",1957,Leatherbound,727.91,99.05
882,Vivie,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet,Biography,Kyzylzhar,Thiel-Mills,1951,Hardcover,719.52,2.4
883,Gorden,nulla tellus in sagittis dui vel nisl duis ac nibh fusce,Mystery,Kanginan,Schaefer Group,1948,Leatherbound,214.47,48.92
884,Emanuel,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi,Fantasy,Kuafeu,"Dickinson, Lind and Bruen",1989,Hardcover,555.99,76.16
885,Noni,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,Science Fiction,Kyzylzhar,Thiel-Mills,1923,Kindle,494.96,77.82
886,Vivie,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,Drama,Varginha,"Dickinson, Lind and Bruen",1998,Audio,528.72,51.17
887,Leoine,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,History,Kulonkali,Purdy Group,2009,Leatherbound,663.81,55.05
888,Osmund,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum,Drama,Kuafeu,Carroll Inc,1941,Kindle,137.46,84.45
889,Adolph,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,Drama,Kulonkali,"Rutherford, Predovic and Osinski",1995,Leatherbound,78.46,45.0
890,Toinette,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,Fantasy,Tongbang,Thiel-Mills,1928,Leatherbound,265.37,64.97
891,Kearney,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,Mystery,Kyzylzhar,Schaefer Group,1992,Paperback,32.31,7.85
892,Brigg,libero ut massa volutpat convallis morbi odio odio elementum eu,History,São Martinho de Árvore,"Bernier, Dooley and Considine",1993,Paperback,584.12,73.25
893,Cristionna,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in,Comedy,Oslo,Thiel-Mills,2005,Paperback,642.62,74.95
894,Adolph,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,Fantasy,Tongbang,"Bernier, Dooley and Considine",1938,Paperback,308.24,64.21
895,Vivie,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum,Science Fiction,Oslo,"Bernier, Dooley and Considine",1968,Paperback,574.26,43.56
896,Lesley,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus,Fantasy,Cahuanuyo,"Dickinson, Lind and Bruen",2017,Paperback,530.25,75.79
897,Joyann,congue etiam justo etiam pretium iaculis justo in hac habitasse platea,Science Fiction,Koson,Thiel-Mills,1924,Audio,343.37,73.82
898,Janean,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,Romance,Kyzylzhar,Carroll Inc,1953,Audio,841.55,32.75
899,Welbie,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare,Romance,Kanginan,"Rutherford, Predovic and Osinski",1981,Hardcover,871.2,53.76
900,Brenn,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci,History,Savanna-la-Mar,Price-Harris,1920,Paperback,364.9,82.59
901,Dyane,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,Biography,Urpay,Thiel-Mills,1954,Audio,321.24,39.68
902,Sim,in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor,Science Fiction,Fortios,Purdy Group,1915,Kindle,70.21,21.29
903,Lesley,at velit eu est congue elementum in hac habitasse platea dictumst,History,Koson,"Dickinson, Lind and Bruen",1944,Leatherbound,424.52,82.22
904,Kalie,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis,Mystery,Kulonkali,"Dickinson, Lind and Bruen",1949,Kindle,204.29,50.5
905,Cristionna,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,History,Lingcheng,Price-Harris,1965,Audio,776.5,91.98
906,Marielle,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum,Science Fiction,Varginha,Schaefer Group,2002,Leatherbound,341.87,17.28
907,Cicily,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris,Mystery,Lanas,Thiel-Mills,1947,Kindle,217.47,33.57
908,Lesley,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh,Science Fiction,Fortios,Schaefer Group,1900,Audio,66.97,92.89
909,Dyane,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus,Romance,Kanginan,Price-Harris,1924,Hardcover,610.19,20.11
910,Welbie,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac,Fantasy,Kanginan,"Dickinson, Lind and Bruen",1979,Hardcover,502.05,45.07
911,Worthington,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque,History,São Martinho de Árvore,"Rutherford, Predovic and Osinski",2015,Audio,890.11,79.17
912,Emanuel,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in,Fantasy,Lanas,Schaefer Group,2010,Paperback,874.46,26.9
913,Murielle,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,Fantasy,Varginha,Price-Harris,1970,Audio,979.91,48.94
914,Winny,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,Mystery,Fortios,"Bernier, Dooley and Considine",1959,Kindle,580.21,38.4
915,Worthington,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,Science Fiction,Kyzylzhar,Thiel-Mills,1912,Hardcover,739.06,20.34
916,Kareem,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,Fantasy,Cahuanuyo,Price-Harris,1992,Audio,24.98,23.09
917,Alameda,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in,Fantasy,Troparëvo,Purdy Group,1928,Hardcover,273.89,90.99
918,Shayna,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla,Biography,Kyzylzhar,Carroll Inc,1933,Paperback,241.92,81.42
919,Osmund,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec,History,Flores da Cunha,Schaefer Group,1955,Paperback,144.95,38.72
920,Murielle,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus,Science Fiction,Kanginan,Price-Harris,2005,Kindle,437.42,73.5
921,Cloris,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu,Romance,Lingcheng,"Dickinson, Lind and Bruen",1966,Paperback,271.4,29.67
922,Osmund,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam,Biography,Varginha,Price-Harris,1961,Paperback,496.24,65.44
923,Welbie,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,Comedy,Fortios,"Dickinson, Lind and Bruen",1993,Kindle,865.93,91.43
924,Shayna,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy,Romance,Fortios,"Rutherford, Predovic and Osinski",1928,Kindle,401.21,20.32
925,Welbie,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,Biography,Varginha,Schaefer Group,1910,Kindle,7.92,55.21
926,Jefferey,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a,Science Fiction,Varginha,"Bernier, Dooley and Considine",1958,Kindle,179.43,48.79
927,Manda,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in,Biography,Kanginan,Schaefer Group,1946,Audio,458.2,98.24
928,Dannie,nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non,Biography,Bouabout,Purdy Group,1951,Kindle,535.69,96.11
929,Gillian,felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla,Science Fiction,Lingcheng,Thiel-Mills,1912,Kindle,645.02,47.97
930,Lisbeth,nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi,Biography,Troparëvo,"Rutherford, Predovic and Osinski",2012,Leatherbound,851.5,86.91
931,Noni,in sagittis dui vel nisl duis ac nibh fusce lacus purus,Biography,Kyzylzhar,"Dickinson, Lind and Bruen",1900,Paperback,505.98,20.43
932,Vivie,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem,Fantasy,Lingcheng,Schaefer Group,1957,Hardcover,836.78,71.76
933,Jefferey,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,Mystery,Kyzylzhar,"Rutherford, Predovic and Osinski",1914,Paperback,531.5,55.14
934,Humfrey,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed,Comedy,Kanginan,Price-Harris,1971,Kindle,667.94,70.72
935,Gorden,eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,Drama,Kanginan,"Dickinson, Lind and Bruen",1938,Kindle,889.04,34.56
936,Alameda,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum,Biography,Troparëvo,"Rutherford, Predovic and Osinski",1901,Leatherbound,978.79,48.52
937,Janean,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec,Fantasy,Varginha,"Rutherford, Predovic and Osinski",2022,Paperback,913.19,2.12
938,Christiane,duis bibendum felis sed interdum venenatis turpis enim blandit mi in,Biography,São Martinho de Árvore,Price-Harris,1938,Hardcover,506.15,49.18
939,Shayna,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,Mystery,Kanginan,Carroll Inc,1905,Leatherbound,909.34,56.66
940,Cloris,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar,Romance,Urpay,Thiel-Mills,1976,Hardcover,42.49,56.49
941,Lebbie,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec,Biography,Bouabout,"Rutherford, Predovic and Osinski",1977,Paperback,821.43,19.56
942,Uta,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor,Mystery,Fortios,Price-Harris,1903,Leatherbound,247.74,91.81
943,Lisbeth,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor,Fantasy,Urpay,Carroll Inc,1943,Hardcover,263.59,15.02
944,Uta,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus,Fantasy,Flores da Cunha,Price-Harris,1932,Leatherbound,434.43,75.38
945,Humfrey,in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus,Fantasy,Flores da Cunha,Purdy Group,2009,Audio,118.38,46.9
946,Cloris,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,Mystery,Vestmannaeyjar,"Bernier, Dooley and Considine",1941,Paperback,71.96,77.29
